,rateRoll_des,ratePitch_des,rateYaw_des,rateRoll,ratePitch,rateYaw,roll,pitch,yaw,roll_d,pitch_d,yaw_d,T,R,P,Y,vx,vy,vz,z
420,-2.684,-10.106,-32.417,2.235,2.005,-3.323,-0.4,-0.3,2.0,-0.8,-0.1,0.0,38032.5,664.0,58.0,6887.0,0.024,-0.011,-0.05,0.47600000000000003
421,-2.675,-10.071,-37.468,1.49,-2.235,-2.464,-0.4,-0.3,2.0,-0.8,-0.1,0.0,38317.2,-704.0,-5433.0,6870.0,0.025,-0.01,-0.059000000000000004,0.47600000000000003
422,-2.596,-9.857,-37.334,-2.578,-2.75,-2.693,-0.5,-0.4,2.0,-0.8,-0.1,0.0,38524.9,-525.0,-5162.0,6859.0,0.025,-0.01,-0.063,0.47500000000000003
423,-2.379,-9.635,-37.198,-3.552,-0.917,-2.12,-0.5,-0.4,2.0,-0.6,-0.0,0.0,38631.5,2840.0,-2390.0,7120.0,0.029,0.0,-0.067,0.47500000000000003
424,-0.386,-8.791,-37.137,-2.636,-0.458,-2.005,-0.5,-0.4,2.0,-0.5,-0.0,0.0,38738.1,1601.0,-1369.0,6961.0,0.029,0.0,-0.076,0.47300000000000003
425,-0.054,-8.861,-37.043,-2.349,1.604,-2.865,-0.6,-0.3,1.9,-0.5,0.0,0.0,39046.2,-1030.0,-4949.0,6857.0,0.03,0.0,-0.07200000000000001,0.47200000000000003
426,0.163,-8.786,-36.914,-0.516,-1.203,-2.177,-0.6,-0.3,1.9,-0.5,0.0,0.0,38960.1,-537.0,-3903.0,6901.0,0.03,0.001,-0.076,0.47100000000000003
427,0.323,-8.676,-36.792,0.573,0.229,-2.521,-0.6,-0.3,1.9,-0.6,0.0,0.0,39063.7,498.0,29.0,6788.0,0.03,0.0,-0.074,0.47000000000000003
428,-0.155,-8.775,-36.642,1.261,1.432,-2.578,-0.6,-0.3,1.8,-0.5,-0.0,0.0,39032.2,719.0,564.0,6873.0,0.029,0.0,-0.085,0.468
429,-0.089,-8.919,-36.503,2.063,2.406,-3.266,-0.5,-0.3,1.8,-0.5,0.0,0.0,39440.8,-1385.0,-4612.0,6781.0,0.031,0.0,-0.084,0.467
430,-0.057,-8.683,-31.024,2.521,1.662,-2.807,-0.5,-0.3,1.8,-0.5,0.1,0.0,39427.9,-3486.0,-4380.0,6793.0,0.032,0.002,-0.085,0.466
431,-0.06,-8.64,-31.651,0.0,3.094,-2.12,-0.5,-0.3,1.8,-0.5,0.1,0.0,39480.2,-1059.0,-5000.0,6845.0,0.032,0.002,-0.084,0.465
432,-0.027,-8.677,-32.211,3.438,2.636,-1.719,-0.5,-0.2,1.8,-0.5,-0.0,0.0,39483.2,-1929.0,-2961.0,6908.0,0.029,0.003,-0.075,0.465
433,-0.061,-9.449,-32.285,4.125,3.323,-2.693,-0.4,-0.2,1.7,-0.4,-0.0,0.0,39259.6,-2485.0,-2887.0,6805.0,0.029,0.004,-0.077,0.464
434,-0.132,-9.458,-32.098,3.724,2.693,-2.807,-0.4,-0.2,1.7,-0.4,0.0,0.0,39311.1,-2356.0,-7078.0,6741.0,0.03,0.004,-0.078,0.463
435,-0.468,-9.425,-31.481,2.005,0.172,-1.948,-0.4,-0.2,1.7,-0.4,0.0,0.0,39358.8,-1707.0,-7459.0,6820.0,0.03,0.005,-0.074,0.462
436,-0.313,-9.427,-31.623,-2.75,-0.115,-2.005,-0.4,-0.2,1.7,-0.4,0.0,0.0,39286.2,-536.0,-5252.0,6794.0,0.03,0.004,-0.074,0.462
437,-0.407,-9.429,-32.227,0.344,0.0,-1.776,-0.4,-0.2,1.6,-0.4,0.0,0.0,39280.4,277.0,-3517.0,6826.0,0.03,0.006,-0.067,0.461
438,-0.132,-9.459,-32.1,-1.203,0.917,-1.547,-0.4,-0.2,1.6,-0.4,0.0,0.0,39138.9,-1026.0,-137.0,6854.0,0.03,0.004,-0.073,0.461
439,-0.342,-9.469,-32.21,0.229,0.0,-2.865,-0.4,-0.2,1.6,-0.4,0.0,0.0,39291.9,268.0,-7180.0,6684.0,0.03,0.004,-0.077,0.46
440,-0.402,-9.463,-30.745,0.172,-0.917,-1.662,-0.4,-0.2,1.6,-0.4,0.0,0.0,39424.8,-1087.0,-4717.0,6822.0,0.03,0.005,-0.082,0.46
441,-0.324,-9.4,-32.164,-1.776,-1.203,-1.318,-0.4,-0.2,1.6,-0.5,-0.0,0.0,39533.0,-94.0,-4058.0,6786.0,0.028,0.002,-0.08600000000000001,0.459
442,-0.793,-9.756,-32.286,0.229,-3.61,-1.719,-0.4,-0.2,1.5,-0.5,-0.0,0.0,39656.5,653.0,-3641.0,6788.0,0.028,0.002,-0.081,0.458
443,-0.694,-9.67,-31.006,-1.375,-3.495,-2.12,-0.4,-0.2,1.5,-0.5,-0.0,0.0,39560.8,491.0,-2438.0,6775.0,0.028,0.002,-0.076,0.457
444,-0.684,-9.49,-30.718,-0.057,0.0,-2.865,-0.4,-0.2,1.5,-0.5,0.0,0.0,39467.6,-50.0,-4221.0,6671.0,0.029,0.003,-0.075,0.456
445,-0.546,-9.259,-30.596,-1.203,-2.922,-1.031,-0.4,-0.3,1.5,-0.4,0.0,0.0,39448.7,-704.0,-3033.0,6851.0,0.03,0.004,-0.074,0.456
446,-0.446,-9.057,-31.616,-0.573,-2.75,-2.063,-0.4,-0.3,1.4,-0.5,0.0,0.0,39452.3,842.0,-1987.0,6719.0,0.03,0.002,-0.07,0.455
447,-0.715,-8.988,-29.596,0.802,-0.688,-3.323,-0.4,-0.3,1.4,-0.5,0.0,0.0,39376.5,1266.0,555.0,6607.0,0.03,0.003,-0.07100000000000001,0.454
448,-0.539,-8.922,-29.112,-2.177,1.261,-2.292,-0.4,-0.3,1.4,-0.4,0.1,0.0,39427.0,-727.0,-783.0,6711.0,0.031,0.004,-0.07100000000000001,0.453
449,-0.205,-8.82,-30.482,-1.547,0.63,-2.807,-0.4,-0.2,1.4,-0.4,0.1,0.0,39461.5,-899.0,-2751.0,6667.0,0.032,0.005,-0.07,0.452
450,-0.063,-8.828,-29.611,2.063,1.776,-2.75,-0.4,-0.2,1.3,-0.4,0.1,0.0,39478.5,-783.0,-3342.0,6657.0,0.032,0.006,-0.07100000000000001,0.451
451,-0.035,-8.867,-29.753,0.172,3.151,-2.349,-0.4,-0.2,1.3,-0.4,0.1,0.0,39501.4,58.0,-1935.0,6679.0,0.033,0.006,-0.068,0.451
452,0.046,-8.948,-29.947,1.089,1.432,-1.662,-0.4,-0.2,1.3,-0.5,-0.1,0.0,39467.6,-3023.0,-5981.0,6748.0,0.026000000000000002,0.0,-0.057,0.452
453,-1.151,-10.197,-30.484,2.521,1.318,-2.406,-0.4,-0.1,1.3,-0.5,-0.1,0.0,39108.6,1617.0,-8019.0,6640.0,0.026000000000000002,0.001,-0.059000000000000004,0.451
454,-1.051,-10.229,-29.239,-0.516,2.12,-3.151,-0.4,-0.1,1.3,-0.5,-0.1,0.0,39162.1,-1577.0,-5761.0,6531.0,0.027,0.002,-0.054,0.451
455,-0.987,-10.235,-27.982,0.115,-0.802,-1.948,-0.3,-0.1,1.2,-0.5,-0.0,0.0,39063.1,-898.0,-5270.0,6729.0,0.028,0.002,-0.049,0.45
456,-1.016,-9.881,-30.352,1.776,-0.573,-1.375,-0.3,-0.2,1.2,-0.5,-0.0,0.0,38930.8,448.0,-3127.0,6819.0,0.029,0.003,-0.049,0.45
457,-0.956,-9.712,-31.562,-1.891,-1.662,-1.318,-0.4,-0.2,1.2,-0.5,-0.0,0.0,38921.7,-831.0,-4655.0,6736.0,0.029,0.003,-0.044,0.45
458,-0.772,-9.541,-30.503,1.089,-0.458,-2.235,-0.3,-0.2,1.2,-0.4,0.0,0.0,38578.4,-596.0,-6226.0,6653.0,0.029,0.004,-0.044,0.449
459,-0.752,-9.407,-29.535,1.203,0.172,-2.005,-0.3,-0.2,1.2,-0.5,0.0,0.0,38380.7,305.0,-3938.0,6583.0,0.029,0.002,-0.04,0.449
460,-1.119,-9.371,-28.891,-1.948,0.115,-2.12,-0.3,-0.2,1.1,-0.5,0.0,0.0,38085.8,-896.0,-3597.0,6558.0,0.029,0.003,-0.041,0.448
461,-1.024,-9.322,-28.27,0.172,0.401,-2.578,-0.3,-0.2,1.1,-0.5,0.0,0.0,38189.7,591.0,-2198.0,6588.0,0.03,0.003,-0.047,0.447
462,-0.935,-9.254,-28.568,0.63,-0.802,-2.406,-0.3,-0.2,1.1,-0.5,-0.0,0.0,37926.8,-44.0,-3332.0,6554.0,0.028,0.0,-0.045,0.446
463,-1.578,-9.47,-28.584,-0.917,2.636,-1.891,-0.3,-0.2,1.1,-0.5,-0.0,0.0,37679.9,1813.0,-3800.0,6593.0,0.029,0.001,-0.047,0.446
464,-1.358,-9.473,-29.131,-1.547,0.573,-1.662,-0.3,-0.2,1.1,-0.5,0.0,0.0,37509.8,575.0,-441.0,6652.0,0.029,0.001,-0.046,0.445
465,-1.208,-9.359,-29.428,-3.094,-1.891,-1.604,-0.4,-0.2,1.0,-0.5,0.0,0.0,37417.6,1405.0,-257.0,6651.0,0.029,0.002,-0.05,0.444
466,-1.004,-9.279,-28.837,-1.031,-0.802,-2.063,-0.4,-0.2,1.0,-0.5,0.0,0.0,37205.5,734.0,-3169.0,6588.0,0.029,0.002,-0.053,0.443
467,-0.76,-9.138,-28.945,-3.724,-3.552,-1.432,-0.4,-0.3,1.0,-0.4,0.0,0.0,37089.2,-268.0,-3472.0,6668.0,0.031,0.005,-0.059000000000000004,0.443
468,-0.04,-8.689,-29.848,-3.38,-2.464,-1.547,-0.5,-0.3,1.0,-0.4,0.1,0.0,37018.8,-1823.0,-4756.0,6542.0,0.031,0.006,-0.064,0.442
469,0.18,-8.537,-27.772,-2.005,-1.833,-3.037,-0.5,-0.3,1.0,-0.4,0.1,0.0,37005.4,-805.0,-4183.0,6462.0,0.031,0.006,-0.067,0.441
470,0.407,-8.326,-27.52,-1.432,-3.839,-1.891,-0.5,-0.3,0.9,-0.4,0.1,0.0,36843.4,-395.0,-5415.0,6572.0,0.032,0.007,-0.068,0.441
471,0.625,-8.032,-29.092,-2.005,-2.292,-1.261,-0.5,-0.4,0.9,-0.4,0.1,0.0,36665.7,207.0,-4784.0,6555.0,0.031,0.006,-0.073,0.44
472,0.534,-8.086,-28.316,-2.807,-1.031,-2.464,-0.5,-0.4,0.9,-0.4,0.1,0.0,36585.3,376.0,-543.0,6508.0,0.032,0.007,-0.074,0.439
473,0.815,-7.853,-27.594,-1.432,0.401,-2.063,-0.5,-0.4,0.9,-0.3,0.1,0.0,36403.7,103.0,-1592.0,6543.0,0.032,0.008,-0.067,0.44
474,0.962,-7.773,-27.866,1.49,0.974,-2.12,-0.5,-0.4,0.9,-0.3,0.1,0.0,35919.2,881.0,-1811.0,6565.0,0.033,0.009000000000000001,-0.069,0.44
475,1.141,-7.661,-29.127,-3.094,0.401,-0.286,-0.6,-0.4,0.9,-0.3,0.1,0.0,35758.6,-628.0,-2527.0,6670.0,0.033,0.01,-0.073,0.439
476,1.401,-7.562,-29.957,-0.516,0.688,-0.917,-0.6,-0.4,0.9,-0.3,0.1,0.0,35671.7,-735.0,-1842.0,6652.0,0.034,0.01,-0.077,0.438
477,1.554,-7.466,-29.518,0.115,-1.604,-0.974,-0.5,-0.3,0.9,-0.2,0.2,0.0,35564.1,-560.0,-6248.0,6664.0,0.035,0.011,-0.077,0.438
478,1.817,-7.347,-29.889,0.401,2.406,-0.344,-0.5,-0.2,0.8,-0.4,-0.2,0.0,35422.6,-1926.0,-1996.0,6734.0,0.02,0.003,-0.08,0.437
479,0.302,-10.269,-30.253,-1.318,1.432,-1.089,-0.5,-0.2,0.8,-0.4,-0.2,0.0,35432.6,-834.0,-5849.0,6583.0,0.02,0.004,-0.088,0.437
480,0.541,-10.319,-31.076,-3.037,-0.057,-1.203,-0.6,-0.2,0.8,-0.4,-0.2,0.0,35382.9,573.0,-2704.0,6606.0,0.021,0.004,-0.094,0.436
481,0.732,-10.074,-31.006,-2.865,-2.865,-0.344,-0.6,-0.3,0.8,-0.4,-0.2,0.0,35343.0,-190.0,-5407.0,6762.0,0.022,0.005,-0.101,0.435
482,1.024,-9.869,-30.994,-2.005,-3.438,-0.401,-0.6,-0.3,0.8,-0.3,-0.1,0.0,35337.7,706.0,-5141.0,6662.0,0.024,0.008,-0.108,0.434
483,1.679,-9.293,-30.965,-2.177,-2.005,-1.031,-0.6,-0.3,0.8,-0.3,-0.1,0.0,35292.2,-444.0,-1441.0,6567.0,0.024,0.009000000000000001,-0.114,0.432
484,1.958,-9.048,-30.892,-2.177,-4.985,-0.974,-0.7,-0.4,0.8,-0.3,-0.1,0.0,35266.9,624.0,-1235.0,6645.0,0.025,0.008,-0.12,0.431
485,2.075,-8.563,-30.842,-3.724,-3.61,-0.516,-0.7,-0.4,0.8,-0.3,-0.0,0.0,35236.0,-601.0,-4822.0,6633.0,0.026000000000000002,0.009000000000000001,-0.126,0.43
486,2.441,-8.287,-30.794,-1.49,-4.125,-1.146,-0.7,-0.4,0.8,-0.3,-0.0,0.0,35378.5,1052.0,-2117.0,6545.0,0.026000000000000002,0.01,-0.132,0.429
487,2.599,-8.039,-27.29,-0.458,-1.203,-2.12,-0.7,-0.5,0.7,-0.2,-0.0,0.0,35129.9,721.0,-3404.0,6535.0,0.027,0.012,-0.14,0.427
488,2.867,-7.836,-27.525,0.057,-0.688,-1.719,-0.7,-0.5,0.7,-0.2,-0.0,0.0,35149.4,718.0,-2913.0,6549.0,0.028,0.013000000000000001,-0.145,0.426
489,3.112,-7.666,-28.116,-2.693,0.573,-1.089,-0.8,-0.5,0.7,-0.2,0.0,0.0,35114.5,-255.0,-1229.0,6549.0,0.028,0.014,-0.162,0.423
490,3.38,-7.536,-27.697,-0.802,-0.917,-1.891,-0.7,-0.5,0.7,-0.2,0.0,0.0,35427.5,-1035.0,-3277.0,6512.0,0.029,0.015,-0.169,0.421
491,3.571,-7.411,-30.433,0.401,-3.151,-1.49,-0.7,-0.5,0.7,-0.2,0.0,0.0,35449.9,-221.0,-3050.0,6157.0,0.029,0.014,-0.177,0.42
492,3.322,-7.316,-30.334,3.209,-1.891,-2.235,-0.7,-0.5,0.7,-0.2,0.1,0.0,35493.5,818.0,-2202.0,6028.0,0.03,0.014,-0.186,0.418
493,3.215,-6.986,-30.217,1.547,0.0,-2.865,-0.7,-0.5,0.6,-0.1,0.1,0.0,35554.3,-1459.0,-2877.0,5873.0,0.031,0.015,-0.198,0.41500000000000004
494,3.334,-6.691,-24.944,3.953,0.974,-2.922,-0.6,-0.5,0.6,-0.1,0.1,0.0,36060.2,729.0,-2045.0,6324.0,0.032,0.016,-0.20700000000000002,0.41300000000000003
495,3.265,-6.531,-25.378,4.526,-0.115,-1.948,-0.6,-0.5,0.6,-0.1,0.1,0.0,36154.8,473.0,991.0,6428.0,0.032,0.017,-0.216,0.41100000000000003
496,3.112,-6.447,-26.246,4.297,-2.578,-1.948,-0.6,-0.5,0.6,-0.1,0.1,0.0,36209.7,-1669.0,-3200.0,6408.0,0.033,0.017,-0.224,0.40900000000000003
497,2.792,-6.217,-25.724,3.037,-0.688,-2.521,-0.5,-0.6,0.5,-0.0,0.1,0.0,36243.4,697.0,-3525.0,6366.0,0.032,0.019,-0.222,0.40800000000000003
498,3.022,-6.164,-25.017,3.323,0.0,-2.063,-0.5,-0.6,0.5,-0.1,0.2,0.0,36001.0,980.0,-2357.0,6389.0,0.035,0.018000000000000002,-0.229,0.406
499,2.727,-5.763,-25.663,3.839,2.12,-2.349,-0.4,-0.6,0.5,-0.0,0.2,0.0,36039.5,-273.0,-2566.0,6352.0,0.036000000000000004,0.02,-0.23500000000000001,0.404
500,2.73,-5.603,-24.931,1.432,-0.344,-2.464,-0.4,-0.6,0.5,-0.1,0.4,0.0,36085.8,-719.0,-4310.0,6212.0,0.041,0.016,-0.242,0.401
501,1.843,-4.572,-24.468,4.183,0.401,-2.177,-0.4,-0.6,0.4,-0.1,0.4,0.0,36153.3,-367.0,-2090.0,6354.0,0.043000000000000003,0.016,-0.23700000000000002,0.401
502,1.667,-4.247,-25.68,3.495,-3.094,-1.375,-0.3,-0.6,0.4,-0.1,0.4,0.0,35712.7,-2149.0,-5274.0,6455.0,0.044,0.018000000000000002,-0.241,0.398
503,1.632,-4.072,-25.924,3.552,-0.401,-2.177,-0.3,-0.6,0.4,-0.1,0.5,0.0,35787.9,446.0,-5845.0,6351.0,0.045,0.018000000000000002,-0.249,0.396
504,1.46,-3.847,-25.514,4.412,0.0,-1.604,-0.3,-0.6,0.4,-0.1,0.5,0.0,35855.3,683.0,-2550.0,6365.0,0.046,0.019,-0.257,0.393
505,1.358,-3.857,-25.473,3.724,4.813,-2.349,-0.2,-0.5,0.4,-0.0,0.5,0.0,35883.4,1617.0,-1460.0,6245.0,0.047,0.019,-0.259,0.391
506,1.294,-3.966,-23.795,1.432,4.756,-2.349,-0.2,-0.5,0.3,-0.0,0.5,0.0,35791.9,-1385.0,-3168.0,6219.0,0.048,0.02,-0.265,0.389
507,1.331,-4.081,-23.56,0.974,5.099,-2.464,-0.2,-0.4,0.3,-0.0,0.5,0.0,35857.6,-770.0,-2117.0,6192.0,0.048,0.02,-0.272,0.386
508,1.273,-4.217,-23.289,3.209,3.782,-2.75,-0.2,-0.4,0.3,-0.0,0.5,0.0,35917.8,-368.0,-3588.0,6233.0,0.046,0.021,-0.279,0.383
509,1.156,-4.953,-23.554,3.266,2.979,-2.636,-0.1,-0.3,0.3,-0.0,0.5,0.0,35960.7,-1368.0,-4869.0,6161.0,0.048,0.021,-0.28400000000000003,0.381
510,0.902,-4.78,-23.343,4.068,4.068,-2.406,-0.1,-0.3,0.2,-0.0,0.5,0.0,36253.6,1777.0,-3072.0,6247.0,0.047,0.021,-0.298,0.376
511,0.921,-4.795,-27.795,2.521,-0.573,-2.292,-0.1,-0.3,0.2,-0.0,0.5,0.0,36291.4,1056.0,-4028.0,6272.0,0.048,0.021,-0.303,0.373
512,0.757,-4.832,-27.656,0.573,-0.172,-1.261,-0.1,-0.3,0.2,0.1,0.5,0.0,36303.6,-432.0,-1744.0,6367.0,0.049,0.021,-0.307,0.37
513,0.66,-4.688,-27.556,0.573,0.0,-0.688,-0.1,-0.3,0.2,0.0,0.6,0.0,36375.7,-1278.0,-2873.0,6379.0,0.049,0.026000000000000002,-0.313,0.367
514,1.586,-4.625,-27.503,1.776,-0.229,-1.203,-0.1,-0.2,0.2,0.4,0.0,0.0,36602.8,664.0,1856.0,6332.0,0.05,0.022,-0.324,0.363
515,0.55,-4.48,-27.441,2.578,-4.469,0.172,-0.1,-0.2,0.2,0.5,0.0,0.0,36720.8,64.0,-2088.0,6547.0,0.029,0.039,-0.331,0.36
516,3.743,-8.377,-27.472,0.516,-1.318,-0.688,-0.1,-0.2,0.2,0.5,0.0,0.0,36776.4,-359.0,-5580.0,6391.0,0.029,0.039,-0.337,0.356
517,3.753,-8.13,-26.4,-1.547,-0.688,-0.516,-0.1,-0.2,0.2,0.5,-0.0,0.0,36776.4,513.0,-3295.0,6393.0,0.03,0.04,-0.341,0.353
518,3.827,-8.113,-25.461,-2.005,2.292,-0.917,-0.2,-0.2,0.2,0.5,0.0,0.0,36817.8,685.0,-1329.0,6431.0,0.028,0.04,-0.343,0.34900000000000003
519,4.048,-8.518,-27.308,-1.833,-0.401,0.573,-0.2,-0.2,0.2,0.5,0.1,0.0,36812.5,-335.0,-1923.0,6519.0,0.029,0.04,-0.34700000000000003,0.34600000000000003
520,4.106,-8.318,-27.593,-0.859,2.235,-0.286,-0.2,-0.2,0.2,0.5,0.0,0.0,36843.0,1001.0,-3334.0,6438.0,0.03,0.04,-0.352,0.342
521,4.183,-8.342,-26.471,-3.094,0.573,-0.286,-0.2,-0.2,0.2,0.5,0.0,0.0,36907.9,332.0,-5290.0,6522.0,0.029,0.041,-0.357,0.339
522,4.556,-8.426,-27.557,-0.458,0.0,-0.344,-0.2,-0.2,0.2,0.5,0.1,0.0,36971.2,-1637.0,-8476.0,6451.0,0.029,0.039,-0.363,0.335
523,4.276,-8.568,-27.082,-0.63,1.031,-0.229,-0.2,-0.2,0.2,0.5,0.1,0.0,37090.3,2871.0,-3854.0,6461.0,0.031,0.042,-0.368,0.331
524,4.735,-8.192,-26.225,1.203,0.859,-1.146,-0.1,-0.1,0.2,0.5,0.1,0.0,37147.5,846.0,-985.0,6416.0,0.031,0.04,-0.371,0.327
525,4.41,-8.262,-27.327,-0.115,3.094,-0.688,-0.2,-0.1,0.2,0.3,0.1,0.0,37188.8,-1454.0,-1599.0,6417.0,0.03,0.032,-0.377,0.324
526,2.747,-8.687,-25.603,3.037,1.719,-0.63,-0.0,-0.1,0.1,0.4,0.2,0.0,37266.4,-341.0,-634.0,6374.0,0.034,0.038,-0.378,0.321
527,3.608,-7.969,-25.092,4.068,-2.177,-1.089,0.0,-0.1,0.1,0.1,0.1,0.0,37211.8,-17.0,-3020.0,6273.0,0.031,0.026000000000000002,-0.384,0.317
528,1.176,-8.377,-24.329,4.24,-2.636,-1.833,0.1,-0.2,0.1,0.0,0.2,0.0,37317.6,-433.0,-5417.0,6233.0,0.034,0.022,-0.389,0.313
529,0.246,-7.768,-23.96,4.469,-2.922,-2.063,0.1,-0.2,0.1,-0.1,0.2,0.0,37404.3,-525.0,-7562.0,6137.0,0.037,0.019,-0.391,0.309
530,-0.735,-7.11,-22.52,5.959,-4.297,-2.693,0.2,-0.4,0.0,-0.1,0.2,0.0,37417.3,159.0,-5671.0,6141.0,0.034,0.017,-0.388,0.306
531,-1.226,-7.512,-21.853,3.61,0.229,-2.807,0.2,-0.4,0.0,-0.1,0.8,0.0,37263.6,1644.0,-513.0,5912.0,0.059000000000000004,0.016,-0.391,0.302
532,-1.517,-2.684,-21.881,2.922,1.375,-2.177,0.2,-0.3,-0.0,-0.1,0.8,0.0,37500.0,-845.0,-577.0,6144.0,0.06,0.016,-0.395,0.298
533,-1.725,-2.628,-22.117,1.833,1.261,-2.063,0.2,-0.3,-0.0,-0.1,0.8,0.0,37561.1,-464.0,-3825.0,6140.0,0.058,0.016,-0.398,0.294
534,-1.727,-3.181,-20.82,-0.745,5.558,-3.438,0.2,-0.2,-0.1,-0.1,0.8,0.0,37580.5,369.0,-2801.0,5964.0,0.058,0.016,-0.398,0.291
535,-1.784,-3.382,-20.249,-1.719,4.526,-2.578,0.2,-0.2,-0.1,-0.1,0.8,0.0,37527.7,854.0,-1468.0,6103.0,0.058,0.017,-0.4,0.28700000000000003
536,-1.427,-3.634,-21.589,-3.667,5.157,-2.464,0.2,-0.1,-0.1,-0.1,0.8,0.0,37554.7,-245.0,-4520.0,6082.0,0.061,0.017,-0.402,0.28300000000000003
537,-1.275,-3.478,-22.005,-2.75,5.615,-2.005,0.1,-0.1,-0.1,-0.1,0.8,0.0,37559.7,-301.0,-6556.0,6087.0,0.059000000000000004,0.018000000000000002,-0.404,0.279
538,-0.805,-4.189,-21.408,-2.521,5.73,-2.807,0.2,0.0,-0.2,-0.1,0.7,0.0,37578.9,387.0,-6260.0,5944.0,0.055,0.018000000000000002,-0.41200000000000003,0.274
539,-0.648,-5.267,-18.898,-2.636,6.704,-3.323,-0.0,0.0,-0.2,-0.6,0.7,0.0,37796.1,-2453.0,-4452.0,5766.0,0.056,-0.002,-0.41600000000000004,0.27
540,-4.525,-5.431,-18.87,-1.203,4.756,-2.979,-0.1,0.1,-0.2,0.4,1.0,0.0,37869.7,8165.0,-658.0,5895.0,0.066,0.035,-0.41600000000000004,0.265
541,2.828,-3.976,-19.169,-2.636,2.521,-3.438,-0.1,0.1,-0.3,0.4,1.0,0.0,37846.3,442.0,-4037.0,5821.0,0.067,0.036000000000000004,-0.418,0.261
542,3.135,-3.959,-17.799,0.229,2.063,-3.896,-0.1,0.1,-0.3,0.4,0.9,0.0,37859.2,1598.0,-3208.0,5806.0,0.065,0.037,-0.427,0.256
543,3.281,-4.483,-17.101,2.521,2.464,-4.813,-0.0,0.1,-0.4,0.3,0.9,0.0,38148.6,-1566.0,-4961.0,5655.0,0.064,0.034,-0.428,0.252
544,2.735,-4.561,-24.378,1.604,2.292,-4.927,-0.0,0.1,-0.4,0.3,1.0,0.0,38160.6,-2653.0,-6089.0,5612.0,0.067,0.033,-0.43,0.247
545,2.414,-4.154,-24.044,4.354,1.547,-5.214,0.1,0.2,-0.5,0.3,1.0,0.0,38200.1,-1174.0,-6261.0,5407.0,0.066,0.031,-0.432,0.242
546,1.944,-4.246,-23.753,3.782,1.948,-6.073,0.1,0.2,-0.5,0.2,1.0,0.0,38245.4,-1783.0,-1690.0,5316.0,0.068,0.03,-0.433,0.23800000000000002
547,1.381,-4.066,-23.377,6.303,-0.115,-6.589,0.1,0.1,-0.6,0.4,1.0,0.0,38251.1,1847.0,-2033.0,5341.0,0.067,0.036000000000000004,-0.43,0.234
548,2.319,-4.156,-22.993,6.761,-1.261,-6.131,0.4,0.1,-0.7,-0.3,1.0,0.0,38133.2,-8079.0,-3879.0,5160.0,0.067,0.007,-0.432,0.23
549,-3.553,-4.103,-22.567,5.5,-1.547,-5.214,0.4,0.1,-0.7,-0.4,1.1,0.0,38174.5,-2441.0,-3690.0,5288.0,0.07,0.005,-0.433,0.226
550,-4.169,-3.225,-22.223,5.5,3.209,-5.901,0.4,0.1,-0.8,-0.3,1.1,0.0,38182.2,2527.0,-4574.0,5233.0,0.069,0.007,-0.433,0.221
551,-4.108,-3.273,-21.883,-0.859,4.412,-6.303,0.4,0.1,-0.8,-0.3,1.0,0.0,38171.6,-1241.0,-1049.0,5245.0,0.068,0.008,-0.435,0.217
552,-4.015,-3.637,-21.514,0.0,3.266,-6.131,0.4,0.2,-0.9,-0.3,1.1,0.0,38208.6,-426.0,-1223.0,5110.0,0.07,0.007,-0.434,0.213
553,-4.286,-3.347,-21.138,1.318,3.724,-5.844,0.5,0.2,-1.0,-0.3,1.0,0.0,38170.3,467.0,-1884.0,5211.0,0.067,0.008,-0.436,0.20800000000000002
554,-4.225,-4.189,-20.77,0.63,1.203,-5.329,0.4,0.1,-1.0,-0.2,1.0,0.0,38206.5,435.0,-4136.0,5179.0,0.067,0.011,-0.436,0.20400000000000001
555,-3.76,-4.162,-20.425,0.229,4.526,-5.271,0.4,0.2,-1.1,-0.1,1.4,0.0,38215.7,1333.0,1456.0,5049.0,0.083,0.015,-0.445,0.198
556,-2.883,-1.411,-20.071,0.229,4.584,-4.412,0.4,0.3,-1.1,-0.2,1.3,0.0,38498.7,1189.0,-1196.0,5254.0,0.078,0.012,-0.449,0.194
557,-3.476,-2.476,-19.785,-1.719,4.584,-4.698,0.4,0.3,-1.2,-0.1,1.2,0.0,38594.8,2901.0,-959.0,5201.0,0.074,0.015,-0.448,0.189
558,-2.827,-3.599,-19.526,-2.063,3.38,-4.24,0.3,0.4,-1.2,-0.1,1.3,0.0,38564.5,23.0,-951.0,5103.0,0.077,0.016,-0.449,0.185
559,-2.508,-3.162,-19.236,-2.464,1.261,-3.896,0.3,0.4,-1.2,-0.0,1.2,0.0,38787.8,-1398.0,-3592.0,5206.0,0.077,0.016,-0.449,0.185
